assembly_accession	access_url
GCA_905146905.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Nyctereutes_procyonoides__raccoon_dog__HLnycPro4__GCA_905146905.1/query_annotation.gff.gz
GCA_905319855.2	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Canis_lupus__Gray_wolf__HLcanLup8__GCA_905319855.2/query_annotation.gff.gz
GCA_905335845.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Sus_cebifrons__Visayan_warty_pig__HLsusCeb1__GCA_905335845.1/query_annotation.gff.gz
GCA_907164435.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Acomys_dimidiatus__Eastern_spiny_mouse__HLacoDim1__GCA_907164435.1/query_annotation.gff.gz
GCA_907164505.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Acomys_kempi__Kemps_spiny_mouse__HLacoKem1__GCA_907164505.1/query_annotation.gff.gz
GCA_907164525.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Lophiomys_imhausi__crested_rat__HLlopImh1__GCA_907164525.1/query_annotation.gff.gz
GCA_907169655.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Acomys_percivali__Percivals_spiny_mouse__HLacoPer1__GCA_907169655.1/query_annotation.gff.gz
GCA_916098195.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Ateles_hybridus__brown_spider_monkey__HLateHyb1__GCA_916098195.1/query_annotation.gff.gz
GCA_917880005.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Nanger_dama__Dama_gazelle__HLnanDam2__GCA_917880005.1/query_annotation.gff.gz
GCA_921997135.2	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Mus_spretus__Western_wild_mouse__HLmusSpr2__GCA_921997135.2/query_annotation.gff.gz
GCA_921999095.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Mus_musculus_molossinus__Japanese_wild_mouse__HLmusMusMol40__GCA_921999095.1/query_annotation.gff.gz
GCA_922984935.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Meles_meles__Eurasian_badger__HLmeeMel1__GCA_922984935.1/query_annotation.gff.gz
GCA_928851695.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Macaca_nigra__Celebes_crested_macaque__HLmacNir1__GCA_928851695.1/query_annotation.gff.gz
GCA_937001465.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Orcinus_orca__killer_whale__HLorcOrc3__GCA_937001465.1/query_annotation.gff.gz
GCA_943737965.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Phodopus_roborovskii__desert_hamster__HLphoRob1__GCA_943737965.1/query_annotation.gff.gz
GCA_944319715.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Heterocephalus_glaber__naked_mole-rat__HLhetGla5__GCA_944319715.1/query_annotation.gff.gz
GCA_947044825.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Pusa_saimensis__Ringed_seal__HLpusHisSai1__GCA_947044825.1/query_annotation.gff.gz
GCA_947044835.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Pusa_hispida_botnica__Ringed_seal__HLpusHisBot1__GCA_947044835.1/query_annotation.gff.gz
GCA_949316315.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Mus_musculus__House_mouse__HLmusMusc41__GCA_949316315.1/query_annotation.gff.gz
GCA_949752795.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Hyperoodon_ampullatus__northern_bottlenose_whale__HLhypAmp2__GCA_949752795.1/query_annotation.gff.gz
GCA_949782905.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Rangifer_tarandus_platyrhynchus__Svalbard_reindeer__HLranTaraPla3__GCA_949782905.1/query_annotation.gff.gz
GCA_949786385.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Onychomys_leucogaster__Northern_grasshopper_mouse__HLonyLeu1__GCA_949786385.1/query_annotation.gff.gz
GCA_949786405.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Onychomys_arenicola__Chihuahuan_grasshopper_mouse__HLonyAre1A__GCA_949786405.1/query_annotation.gff.gz
GCA_949786425.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Onychomys_arenicola__Chihuahuan_grasshopper_mouse__HLonyAre1B__GCA_949786425.1/query_annotation.gff.gz
GCA_949820135.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Sylvilagus_floridanus__eastern_cottontail__HLsylFlo1__GCA_949820135.1/query_annotation.gff.gz
GCA_949987535.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Balaenoptera_acutorostrata__minke_whale__HLbalAcu2__GCA_949987535.1/query_annotation.gff.gz
GCA_949987585.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Pipistrellus_pygmaeus__soprano_pipistrelle__HLpipPyg1__GCA_949987585.1/query_annotation.gff.gz
GCA_951394435.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Stenella_coeruleoalba__striped_dolphin__HLsteCoe1__GCA_951394435.1/query_annotation.gff.gz
GCA_951640355.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Cnephaeus_nilssonii__Northern_bat__HLeptNil3__GCA_951640355.1/query_annotation.gff.gz
GCA_951849835.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Capreolus_capreolus__Western_roe_deer__HLcapCap1__GCA_951849835.1/query_annotation.gff.gz
GCA_963259705.2	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Myotis_daubentonii__Daubentons_bat__HLmyoDaub3A__GCA_963259705.2/query_annotation.gff.gz
GCA_963383645.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Muscardinus_avellanarius__Hazel_dormouse__HLmusAvel2__GCA_963383645.1/query_annotation.gff.gz
GCA_963422785.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Mustela_eversmannii__Steppe_polecat__HLmusEve1__GCA_963422785.1/query_annotation.gff.gz
GCA_963455305.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Plecotus_auritus__brown_big-eared_bat__HLpleAur1__GCA_963455305.1/query_annotation.gff.gz
GCA_963455315.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Globicephala_melas__long-finned_pilot_whale__HLgloMel3__GCA_963455315.1/query_annotation.gff.gz
GCA_963455335.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Martes_martes__European_pine_marten__HLmarMart2__GCA_963455335.1/query_annotation.gff.gz
GCA_963573345.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Saimiri_sciureus__Common_squirrel_monkey__HLsaiSci1__GCA_963573345.1/query_annotation.gff.gz
GCA_963573385.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Cacajao_melanocephalus__Black-headed_Uacari__HLcacMel1__GCA_963573385.1/query_annotation.gff.gz
GCA_963573415.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Plecturocebus_cinerascens__Ashy_titi__HLpleCin1__GCA_963573415.1/query_annotation.gff.gz
GCA_963573425.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Cacajao_ayresi__Primates__HLcacAyr1__GCA_963573425.1/query_annotation.gff.gz
GCA_963573555.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Ateles_marginatus__White-cheeked_spider_monkey__HLateMar1__GCA_963573555.1/query_annotation.gff.gz
GCA_963573605.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Ateles_belzebuth__White-bellied_spider_monkey__HLateBel1__GCA_963573605.1/query_annotation.gff.gz
GCA_963573755.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Cheracebus_lucifer__Primates__HLcheLuc1__GCA_963573755.1/query_annotation.gff.gz
GCA_963573795.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Cacajao_hosomi__Primates__HLcacHos1__GCA_963573795.1/query_annotation.gff.gz
GCA_963573885.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Plecturocebus_brunneus__Brown_titi__HLpleBru1__GCA_963573885.1/query_annotation.gff.gz
GCA_963573955.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Cacajao_calvus__Bald_Uacari__HLcacCal1__GCA_963573955.1/query_annotation.gff.gz
GCA_963573965.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Chiropotes_israelita__Primates__HLchiIsr1__GCA_963573965.1/query_annotation.gff.gz
GCA_963573985.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Ateles_paniscus__Red-faced_black_spider_monkey__HLatePan1__GCA_963573985.1/query_annotation.gff.gz
GCA_963574005.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Pithecia_vanzolinii__Vanzolinis_bald-faced_saki__HLpitVan1__GCA_963574005.1/query_annotation.gff.gz
GCA_963574105.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Plecturocebus_moloch__Red-bellied_titi__HLpleMol1__GCA_963574105.1/query_annotation.gff.gz
GCA_963574175.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Chiropotes_sagulatus__Primates__HLchiSag1__GCA_963574175.1/query_annotation.gff.gz
GCA_963574225.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Lagothrix_lagotricha__Brown_woolly_monkey__HLlagLag1__GCA_963574225.1/query_annotation.gff.gz
GCA_963574485.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Hapalemur_alaotrensis__Lac_Alaotra_bamboo_lemur__HLhapAlao1__GCA_963574485.1/query_annotation.gff.gz
GCA_963574535.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Cheracebus_lugens__Black_titi__HLcheLug1__GCA_963574535.1/query_annotation.gff.gz
GCA_963574625.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Plecturocebus_grovesi__Alta_Floresta_titi_monkey__HLpleGro1__GCA_963574625.1/query_annotation.gff.gz
GCA_963574635.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Cheracebus_regulus__Jurua_collared_titi__HLcheReg1__GCA_963574635.1/query_annotation.gff.gz
GCA_963574645.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Cheracebus_torquatus__Collared_titi__HLcheTor1__GCA_963574645.1/query_annotation.gff.gz
GCA_963574685.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Cercopithecus_neglectus__De_Brazzas_monkey__HLcerNegl2__GCA_963574685.1/query_annotation.gff.gz
GCA_963574705.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Plecturocebus_bernhardi__Prince_Bernhards_titi__HLpleBer1__GCA_963574705.1/query_annotation.gff.gz
GCA_963574935.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Ateles_chamek__Black_spider_monkey__HLateCha1__GCA_963574935.1/query_annotation.gff.gz
GCA_963574965.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Eulemur_coronatus__Crowned_lemur__HLeulCoro1__GCA_963574965.1/query_annotation.gff.gz
GCA_963574975.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Pithecia_mittermeieri__Mittermeiers_Tapajos_saki__HLpitMit1__GCA_963574975.1/query_annotation.gff.gz
GCA_963575005.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Saguinus_labiatus__Red-chested_mustached_tamarin__HLsagLabi1__GCA_963575005.1/query_annotation.gff.gz
GCA_963575145.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Galago_senegalensis__Senegal_galago__HLgalSen1__GCA_963575145.1/query_annotation.gff.gz
GCA_963575185.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Gorilla_beringei__Eastern_gorilla__HLgorBer1__GCA_963575185.1/query_annotation.gff.gz
GCA_963575235.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Plecturocebus_dubius__Primates__HLpleDub1__GCA_963575235.1/query_annotation.gff.gz
GCA_963575245.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Plecturocebus_hoffmannsi__Hoffmanns_titi__HLpleHof1__GCA_963575245.1/query_annotation.gff.gz
GCA_963575255.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Plecturocebus_caligatus__Chestnut-bellied_titi__HLpleCal1__GCA_963575255.1/query_annotation.gff.gz
GCA_963575275.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Plecturocebus_miltoni__Miltons_titi__HLpleMil1__GCA_963575275.1/query_annotation.gff.gz
GCA_963575285.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Leontocebus_fuscicollis__Brown-headed_tamarin__HLleoFusc1__GCA_963575285.1/query_annotation.gff.gz
GCA_963575295.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Alouatta_caraya__Black_howler_monkey__HLaloCara1__GCA_963575295.1/query_annotation.gff.gz
GCA_963693515.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Pipistrellus_nathusii__Nathusiuss_pipistrelle__HLpipNat1A__GCA_963693515.1/query_annotation.gff.gz
GCA_963693525.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Pipistrellus_nathusii__Nathusiuss_pipistrelle__HLpipNat1B__GCA_963693525.1/query_annotation.gff.gz
GCA_963879515.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Bison_bonasus__European_bison__HLbisBon1__GCA_963879515.1/query_annotation.gff.gz
GCA_963919705.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Alexandromys_oeconomus__Root_vole__HLaleOec1__GCA_963919705.1/query_annotation.gff.gz
GCA_963924515.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Vespertilio_murinus__particolored_bat__HLvesMur1__GCA_963924515.1/query_annotation.gff.gz
GCA_963924515.2	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Vespertilio_murinus__Particolored_bat__HLvesMuri2A__GCA_963924515.2/query_annotation.gff.gz
GCA_963924665.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Micromys_minutus__European_harvest_mouse__HLmicMin1__GCA_963924665.1/query_annotation.gff.gz
GCA_963924675.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Phocoena_phocoena__harbor_porpoise__HLphoPho3__GCA_963924675.1/query_annotation.gff.gz
GCA_963924695.2	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Vespertilio_murinus__Particolored_bat__HLvesMuri2B__GCA_963924695.2/query_annotation.gff.gz
GCA_963981305.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Rupicapra_rupicapra__Chamois__HLrupRup1__GCA_963981305.1/query_annotation.gff.gz
GCA_963992745.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Bradypus_torquatus__Maned_three-toed_sloth__HLbraTor4__GCA_963992745.1/query_annotation.gff.gz
GCA_964023405.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Apodemus_agrarius__Eurasian_field_mouse__HLapoAgr1__GCA_964023405.1/query_annotation.gff.gz
GCA_964027135.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Lemmus_lemmus__Norway_lemming__HLlemLemm1__GCA_964027135.1/query_annotation.gff.gz
GCA_964094495.2	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Myotis_mystacinus__Whiskered_bat__HLmyoMys2A__GCA_964094495.2/query_annotation.gff.gz
GCA_964094495.3	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Myotis_mystacinus__Whiskered_bat__HLmyoMyst3A__GCA_964094495.3/query_annotation.gff.gz
GCA_964106545.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Neogale_vison__American_mink__HLneoViso3A__GCA_964106545.1/query_annotation.gff.gz
GCA_964145185.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Miniopterus_schreibersii__Schreibers_long-fingered_bat__HLminSch2B__GCA_964145185.1/query_annotation.gff.gz
GCA_964145185.2	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Miniopterus_schreibersii__Schreibers_long-fingered_bat__HLminSchr3B__GCA_964145185.2/query_annotation.gff.gz
GCA_964146895.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Miniopterus_schreibersii__Schreibers_long-fingered_bat__HLminSch2A__GCA_964146895.1/query_annotation.gff.gz
GCA_964146895.2	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Miniopterus_schreibersii__Schreibers_long-fingered_bat__HLminSchr3A__GCA_964146895.2/query_annotation.gff.gz
GCA_964148845.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Mesoplodon_bidens__Sowerbys_beaked_whale__HLmesBid2B__GCA_964148845.1/query_annotation.gff.gz
GCA_964165515.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Mesoplodon_bidens__Sowerbys_beaked_whale__HLmesBid2A__GCA_964165515.1/query_annotation.gff.gz
GCA_964194105.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Spermophilus_citellus__European_suslik__HLspeCit1__GCA_964194105.1/query_annotation.gff.gz
GCA_964194135.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Talpa_europaea__European_mole__HLtalEur1A__GCA_964194135.1/query_annotation.gff.gz
GCA_964194185.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Rhinolophus_hipposideros__Lesser_horseshoe_bat__HLrhiHip1A__GCA_964194185.1/query_annotation.gff.gz
GCA_964194205.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Talpa_europaea__European_mole__HLtalEur1B__GCA_964194205.1/query_annotation.gff.gz
GCA_964194215.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Rhinolophus_hipposideros__Lesser_horseshoe_bat__HLrhiHip1B__GCA_964194215.1/query_annotation.gff.gz
GCA_964194215.2	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Rhinolophus_hipposideros__Lesser_horseshoe_bat__HLrhiHipp2A__GCA_964194215.2/query_annotation.gff.gz
GCA_964195625.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Myotis_mystacinus__Whiskered_bat__HLmyoMys2B__GCA_964195625.1/query_annotation.gff.gz
GCA_964212025.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Myotis_nattereri__Natterers_bat__HLmyoNat1B__GCA_964212025.1/query_annotation.gff.gz
GCA_964212025.2	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Myotis_nattereri__Natterers_bat__HLmyoNatt2B__GCA_964212025.2/query_annotation.gff.gz
GCA_964212035.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Myotis_nattereri__Natterers_bat__HLmyoNat1A__GCA_964212035.1/query_annotation.gff.gz
GCA_964212035.2	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Myotis_nattereri__Natterers_bat__HLmyoNatt2A__GCA_964212035.2/query_annotation.gff.gz
GCA_964264875.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Nyctalus_leisleri__Lesser_noctule__HLnycLei1A__GCA_964264875.1/query_annotation.gff.gz
GCA_964264875.2	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Nyctalus_leisleri__Lesser_noctule__HLnycLeis2A__GCA_964264875.2/query_annotation.gff.gz
GCA_964264895.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Nyctalus_leisleri__Lesser_noctule__HLnycLei1B__GCA_964264895.1/query_annotation.gff.gz
GCA_964264895.2	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Nyctalus_leisleri__Lesser_noctule__HLnycLeis2B__GCA_964264895.2/query_annotation.gff.gz
GCA_964270905.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Leucopleurus_acutus__Atlantic_white-sided_dolphin__HLlagAcu2A__GCA_964270905.1/query_annotation.gff.gz
GCA_964270935.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Leucopleurus_acutus__Atlantic_white-sided_dolphin__HLlagAcu2B__GCA_964270935.1/query_annotation.gff.gz
GCA_964271855.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Acomys_minous__Crete_spiny_mouse__HLacoMin1__GCA_964271855.1/query_annotation.gff.gz
